'DIMENSIONE';'TIME_SINGLE';'TIME_MULTI'
56250;'0.000183';'0.000369'
56260;'0.000225';'0.000456'
56260;'0.000183';'0.000564'
56270;'0.000085';'0.000368'
56270;'0.000137';'0.000532'
56280;'0.000928';'0.000458'
56280;'0.000010';'0.000665'
56290;'0.000289';'0.000351'
56290;'0.000183';'0.000553'
56300;'0.000009';'0.000414'
56300;'0.000009';'0.000344'
56310;'0.000184';'0.000423'
56310;'0.000184';'0.000374'
56320;'0.000041';'0.000382'
56320;'0.000041';'0.000436'
56330;'0.000118';'0.000343'
56330;'0.000079';'0.000383'
56340;'0.000079';'0.000467'
56340;'0.000037';'0.000466'
56350;'0.000088';'0.000601'
56350;'0.000088';'0.000346'
56360;'0.000149';'0.000517'
56360;'0.000149';'0.000318'
56370;'0.000183';'0.000344'
56370;'0.000183';'0.000544'
56380;'0.000183';'0.000422'
56380;'0.000184';'0.000354'
56390;'0.000390';'0.000569'
56390;'0.000073';'0.000747'
56400;'0.000109';'0.000263'
56400;'0.000109';'0.000257'
56410;'0.000098';'0.000242'
56410;'0.000100';'0.000449'
56420;'0.000130';'0.000610'
56420;'0.000129';'0.000297'
56430;'0.000027';'0.000338'
56430;'0.000027';'0.000475'
56440;'0.000144';'0.000592'
56440;'0.000144';'0.000820'
56450;'0.000195';'0.000357'
56450;'0.000184';'0.000754'
56460;'0.000033';'0.000268'
56460;'0.000033';'0.000318'
56470;'0.000073';'0.000332'
56470;'0.000072';'0.000323'
56480;'0.000184';'0.000336'
56480;'0.000201';'0.000423'
56490;'0.000123';'0.000347'
56490;'0.000123';'0.001730'
56500;'0.000047';'0.000644'
56500;'0.000048';'0.003185'
56510;'0.000183';'0.000360'
56510;'0.000184';'0.000574'
56520;'0.000350';'0.000590'
56520;'0.000186';'0.000364'
56530;'0.000184';'0.000383'
56530;'0.000231';'0.000456'
56540;'0.000184';'0.000534'
56540;'0.000185';'0.000393'
56550;'0.000227';'0.000564'
56550;'0.000184';'0.000369'
56560;'0.000077';'0.000412'
56560;'0.000036';'0.000507'
56570;'0.000184';'0.000558'
56570;'0.000185';'0.000580'
56580;'0.000104';'0.000482'
56580;'0.000105';'0.000334'
56590;'0.000166';'0.000735'
56590;'0.000165';'0.000515'
56600;'0.000185';'0.000576'
56600;'0.000184';'0.000365'
56610;'0.000109';'0.000467'
56610;'0.000069';'0.000457'
56620;'0.000135';'0.001028'
56620;'0.000156';'0.000303'
56630;'0.000116';'0.000311'
56630;'0.000111';'0.000268'
56640;'0.000119';'0.000262'
56640;'0.000120';'0.000280'
56650;'0.000110';'0.000277'
56650;'0.000110';'0.000273'
56660;'0.000185';'0.000391'
56660;'0.000227';'0.000458'
56670;'0.000184';'0.000515'
56670;'0.000184';'0.000603'
56680;'0.000092';'0.000427'
56680;'0.000092';'0.007742'
56690;'0.000071';'0.000431'
56690;'0.000106';'0.000456'
56700;'0.000037';'0.000507'
56700;'0.000038';'0.000543'
56710;'0.000122';'0.000372'
56710;'0.000076';'0.000545'
56720;'0.000185';'0.000348'
56720;'0.000195';'0.000595'
56730;'0.000116';'0.000421'
56730;'0.000178';'0.000270'
56740;'0.000164';'0.000336'
56740;'0.000164';'0.000367'
56750;'0.000220';'0.000296'
56750;'0.000132';'0.000294'
56760;'0.000057';'0.000350'
56760;'0.000057';'0.000803'
56770;'0.000185';'0.000408'
56770;'0.000186';'0.000516'
56780;'0.000224';'0.000336'
56780;'0.000185';'0.000746'
56790;'0.000155';'0.000379'
56790;'0.000169';'0.000356'
56800;'0.000054';'0.000550'
56800;'0.000054';'0.000449'
56810;'0.000228';'0.000465'
56810;'0.000232';'0.000533'
56820;'0.000185';'0.000461'
56820;'0.000186';'0.000365'
56830;'0.000185';'0.000340'
56830;'0.000185';'0.000352'
56840;'0.000185';'0.000400'
56840;'0.000185';'0.000341'
56850;'0.000185';'0.000347'
56850;'0.000185';'0.000341'
56860;'0.000186';'0.000467'
56860;'0.000186';'0.000569'
56870;'0.000292';'0.000919'
56870;'0.000185';'0.000382'
56880;'0.000025';'0.000494'
56880;'0.000025';'0.000348'
56890;'0.000145';'0.000445'
56890;'0.000135';'0.000437'
56900;'0.000177';'0.000489'
56900;'0.000134';'0.000378'
56910;'0.000132';'0.000291'
56910;'0.000132';'0.000296'
56920;'0.000042';'0.000354'
56920;'0.000085';'0.000418'
56930;'0.000243';'0.000338'
56930;'0.000185';'0.000364'
56940;'0.000129';'0.000387'
56940;'0.000128';'0.000298'
56950;'0.000148';'0.000515'
56950;'0.000088';'0.000515'
56960;'0.000186';'0.000590'
56960;'0.000186';'0.001876'
56970;'0.000017';'0.000344'
56970;'0.000017';'0.000671'
56980;'0.000190';'0.000569'
56980;'0.000286';'0.000438'
56990;'0.000104';'0.000385'
56990;'0.000104';'0.000256'
57000;'0.000144';'0.000312'
57000;'0.000144';'0.001409'
57010;'0.000060';'0.000374'
57010;'0.000059';'0.000333'
57020;'0.000185';'0.000542'
57020;'0.000186';'0.000456'
57030;'0.000186';'0.000549'
57030;'0.000185';'0.000377'
57040;'0.000228';'0.000449'
57040;'0.000186';'0.000651'
57050;'0.000025';'0.000427'
57050;'0.000026';'0.000468'
57060;'0.000186';'0.000523'
57060;'0.000186';'0.000608'
57070;'0.000150';'0.000304'
57070;'0.000150';'0.000315'
57080;'0.000036';'0.000480'
57080;'0.000036';'0.000377'
57090;'0.000186';'0.000340'
57090;'0.000187';'0.000366'
57100;'0.000227';'0.000340'
57100;'0.000201';'0.000380'
57110;'0.000069';'0.000551'
57110;'0.000010';'0.000438'
57120;'0.000072';'0.000476'
57120;'0.000032';'0.000352'
57130;'0.000946';'0.000345'
57130;'0.001021';'0.000529'
57140;'0.000072';'0.000525'
57140;'0.000073';'0.000418'
57150;'0.000163';'0.000308'
57150;'0.000162';'0.000525'
57160;'0.000068';'0.000470'
57160;'0.000068';'0.000418'
57170;'0.000005';'0.000449'
57170;'0.000005';'0.000654'
57180;'0.000354';'0.000833'
57180;'0.000293';'0.000540'
57190;'0.000294';'0.000438'
57190;'0.000186';'0.004550'
57200;'0.000186';'0.000373'
57200;'0.000245';'0.000473'
57210;'0.000231';'0.005611'
57210;'0.000187';'0.000494'
57220;'0.000133';'0.000535'
57220;'0.000144';'0.000466'
57230;'0.000078';'0.000479'
57230;'0.000026';'0.000479'
57240;'0.000209';'0.000533'
57240;'0.000167';'0.000382'
57250;'0.000226';'0.000463'
57250;'0.000187';'0.000358'
57260;'0.000187';'0.000511'
57260;'0.001086';'0.000390'
57270;'0.000074';'0.001706'
57270;'0.000075';'0.000352'
57280;'0.000131';'0.000336'
57280;'0.000127';'0.000509'
57290;'0.000234';'0.000530'
57290;'0.001151';'0.000444'
57300;'0.000201';'0.000555'
57300;'0.000187';'0.001548'
57310;'0.000037';'0.000388'
57310;'0.000037';'0.000362'
57320;'0.000160';'0.000446'
57320;'0.000012';'0.000670'
57330;'0.000211';'0.000522'
57330;'0.000170';'0.000334'
57340;'0.000129';'0.000510'
57340;'0.000129';'0.000288'
57350;'0.000055';'0.000385'
57350;'0.000054';'0.000390'
57360;'0.000059';'0.000580'
57360;'0.000015';'0.000451'
57370;'0.000228';'0.000532'
57370;'0.000185';'0.000462'
57380;'0.000295';'0.000538'
57380;'0.000295';'0.000548'
57390;'0.000295';'0.000550'
57390;'0.000187';'0.000522'
57400;'0.000080';'0.000383'
57400;'0.000079';'0.000381'
57410;'0.000012';'0.000468'
57410;'0.000012';'0.000359'
57420;'0.000187';'0.000564'
57420;'0.000233';'0.000543'
57430;'0.000156';'0.000353'
57430;'0.000155';'0.000377'
57440;'0.000071';'0.000319'
57440;'0.000074';'0.000353'
57450;'0.000136';'0.000380'
57450;'0.000093';'0.000278'
57460;'0.000187';'0.000559'
57460;'0.000186';'0.000571'
57470;'0.000102';'0.000448'
57470;'0.000197';'0.000283'
57480;'0.000187';'0.000531'
57480;'0.000187';'0.000451'
57490;'0.000187';'0.000353'
57490;'0.000187';'0.000538'
57500;'0.000187';'0.000600'
57500;'0.000238';'0.000522'
57510;'0.000114';'0.000497'
57510;'0.000071';'0.000821'
57520;'0.000230';'0.000516'
57520;'0.000233';'0.000538'
57530;'0.000068';'0.000356'
57530;'0.000026';'0.000366'
57540;'0.000167';'0.000490'
57540;'0.000201';'0.000715'
57550;'0.000363';'0.000891'
57550;'0.000296';'0.000731'
57560;'0.000269';'0.000603'
57560;'0.000268';'0.000521'
57570;'0.000187';'0.000585'
57570;'0.000188';'0.000386'
57580;'0.000063';'0.000530'
57580;'0.000063';'0.000439'
57590;'0.000149';'0.000330'
57590;'0.000149';'0.000318'
57600;'0.000110';'0.000488'
57600;'0.000153';'0.000442'
57610;'0.000229';'0.000540'
57610;'0.000188';'0.000573'
57620;'0.000192';'0.000512'
57620;'0.000234';'0.000441'
57630;'0.000193';'0.000635'
57630;'0.000188';'0.000357'
57640;'0.000144';'0.000524'
57640;'0.000145';'0.000535'
57650;'0.000139';'0.000379'
57650;'0.000139';'0.000303'
57660;'0.000075';'0.000614'
57660;'0.000075';'0.003534'
57670;'0.000026';'0.001265'
57670;'0.000027';'0.000365'
57680;'0.000124';'0.001032'
57680;'0.000126';'0.000688'
57690;'0.000078';'0.000322'
57690;'0.000037';'0.000346'
57700;'0.000139';'0.000285'
57700;'0.000138';'0.000315'
57710;'0.000308';'0.001055'
57710;'0.000160';'0.000553'
57720;'0.000045';'0.000423'
57720;'0.000045';'0.000535'
57730;'0.000188';'0.000693'
57730;'0.000188';'0.000495'
57740;'0.000064';'0.000737'
57740;'0.000026';'0.000363'
57750;'0.000228';'0.000497'
57750;'0.001631';'0.000570'
57760;'0.000056';'0.000304'
57760;'0.000055';'0.000296'
57770;'0.000073';'0.000341'
57770;'0.000114';'0.000687'
57780;'0.000230';'0.000556'
57780;'0.000188';'0.000382'
57790;'0.000188';'0.000470'
57790;'0.000189';'0.000348'
57800;'0.000050';'0.001008'
57800;'0.000092';'0.000409'
57810;'0.000061';'0.001016'
57810;'0.000062';'0.010305'
57820;'0.000024';'0.000352'
57820;'0.000016';'0.000380'
57830;'0.000189';'0.000339'
57830;'0.000188';'0.001872'
57840;'0.000194';'0.000370'
57840;'0.000189';'0.000386'
57850;'0.000230';'0.000481'
57850;'0.000188';'0.000874'
57860;'0.000443';'0.000568'
57860;'0.000188';'0.000444'
57870;'0.000188';'0.000357'
57870;'0.000188';'0.000410'
57880;'0.000023';'0.000366'
57880;'0.000022';'0.001204'
57890;'0.000375';'0.000320'
57890;'0.000143';'0.001741'
57900;'0.000132';'0.000295'
57900;'0.000132';'0.000315'
57910;'0.000188';'0.000451'
57910;'0.000188';'0.000433'
57920;'0.000241';'0.000350'
57920;'0.000190';'0.000341'
57930;'0.000080';'0.000397'
57930;'0.000081';'0.000473'
57940;'0.000162';'0.000575'
57940;'0.000120';'0.000418'
57950;'0.000171';'0.000277'
57950;'0.000128';'0.000578'
57960;'0.000018';'0.000484'
57960;'0.000019';'0.000473'
57970;'0.000131';'0.000364'
57970;'0.000131';'0.000295'
57980;'0.000077';'0.000341'
57980;'0.000078';'0.000403'
57990;'0.000189';'0.000539'
57990;'0.000189';'0.001638'
58000;'0.000065';'0.000352'
58000;'0.000065';'0.000385'
58010;'0.000091';'0.000821'
58010;'0.000053';'0.000386'
58020;'0.000188';'0.000380'
58020;'0.000235';'0.000357'
58030;'0.000060';'0.000557'
58030;'0.000023';'0.000333'
58040;'0.000188';'0.000350'
58040;'0.000189';'0.000367'
58050;'0.000197';'0.000760'
58050;'0.000308';'0.000387'
58060;'0.000107';'0.000268'
58060;'0.000107';'0.000896'
58070;'0.000189';'0.000360'
58070;'0.000189';'0.000342'
58080;'0.000066';'0.000467'
58080;'0.000087';'0.000595'
58090;'0.000299';'0.000541'
58090;'0.000189';'0.000538'
58100;'0.000190';'0.000618'
58100;'0.000190';'0.000778'
58110;'0.000028';'0.000339'
58110;'0.000028';'0.000487'
58120;'0.000229';'0.000477'
58120;'0.000196';'0.000547'
58130;'0.000242';'0.000290'
58130;'0.000132';'0.000516'
58140;'0.000195';'0.000359'
58140;'0.000232';'0.000417'
58150;'0.000196';'0.000427'
58150;'0.000189';'0.000386'
58160;'0.000166';'0.000458'
58160;'0.000991';'0.000469'
58170;'0.000249';'0.000537'
58170;'0.000237';'0.000528'
58180;'0.000234';'0.000394'
58180;'0.000190';'0.000587'
58190;'0.000019';'0.000416'
58190;'0.000019';'0.000413'
58200;'0.000190';'0.000373'
58200;'0.000197';'0.000492'
58210;'0.000048';'0.000415'
58210;'0.000049';'0.000518'
58220;'0.000116';'0.001152'
58220;'0.000115';'0.000319'
58230;'0.000156';'0.000362'
58230;'0.000157';'0.000355'
58240;'0.000195';'0.000356'
58240;'0.000189';'0.000586'
58250;'0.000059';'0.000304'
58250;'0.000059';'0.000777'
58260;'0.000190';'0.000359'
58260;'0.000190';'0.000434'
58270;'0.000190';'0.000350'
58270;'0.000239';'0.000529'
58280;'0.000101';'0.000294'
58280;'0.000102';'0.000359'
58290;'0.000073';'0.000639'
58290;'0.000031';'0.000415'
58300;'0.000171';'0.000550'
58300;'0.000131';'0.000526'
58310;'0.000014';'0.000379'
58310;'0.000014';'0.000449'
58320;'0.000181';'0.000444'
58320;'0.000169';'0.000355'
58330;'0.000125';'0.000304'
58330;'0.000131';'0.000322'
58340;'0.000021';'0.000338'
58340;'0.000074';'0.000452'
58350;'0.000241';'0.000477'
58350;'0.000186';'0.000675'
58360;'0.000042';'0.000437'
58360;'0.000066';'0.000435'
58370;'0.000095';'0.000781'
58370;'0.000095';'0.000842'
58380;'0.000190';'0.000410'
58380;'0.000190';'0.000614'
58390;'0.000052';'0.000331'
58390;'0.000052';'0.000335'
58400;'0.000040';'0.000473'
58400;'0.000040';'0.000563'
58410;'0.000195';'0.000369'
58410;'0.000190';'0.000394'
58420;'0.000314';'0.000536'
58420;'0.000643';'0.000546'
58430;'0.000237';'0.000540'
58430;'0.000232';'0.000545'
58440;'0.000195';'0.000505'
58440;'0.000196';'0.000565'
58450;'0.000232';'0.000635'
58450;'0.000190';'0.000440'
58460;'0.000015';'0.000424'
58460;'0.000015';'0.000404'
58470;'0.000197';'0.000388'
58470;'0.000190';'0.000382'
58480;'0.000292';'0.000853'
58480;'0.000190';'0.000392'
58490;'0.000068';'0.000508'
58490;'0.000025';'0.000566'
58500;'0.000100';'0.000404'
58500;'0.000101';'0.000669'
58510;'0.000190';'0.000367'
58510;'0.000210';'0.000347'
58520;'0.000193';'0.000520'
58520;'0.000192';'0.000432'
58530;'0.000232';'0.000482'
58530;'0.000191';'0.001554'
58540;'0.000314';'0.000558'
58540;'0.000233';'0.000357'
58550;'0.000191';'0.000337'
58550;'0.000190';'0.000466'
58560;'0.000202';'0.000354'
58560;'0.000191';'0.000355'
58570;'0.000058';'0.001180'
58570;'0.000058';'0.002385'
58580;'0.000191';'0.000628'
58580;'0.000191';'0.000647'
58590;'0.000191';'0.001046'
58590;'0.000191';'0.000542'
58600;'0.000025';'0.000636'
58600;'0.000024';'0.001602'
58610;'0.000086';'0.000388'
58610;'0.000075';'0.000283'
58620;'0.000053';'0.000374'
58620;'0.000053';'0.000521'
58630;'0.000068';'0.000464'
58630;'0.000068';'0.000547'
58640;'0.000139';'0.000494'
58640;'0.000139';'0.000521'
58650;'0.000191';'0.000546'
58650;'0.000191';'0.000628'
58660;'0.000044';'0.000569'
58660;'0.000043';'0.000688'
58670;'0.000167';'0.000534'
58670;'0.000166';'0.000528'
58680;'0.000074';'0.000350'
58680;'0.000268';'0.000350'
58690;'0.000003';'0.000830'
58690;'0.000004';'0.000440'
58700;'0.000107';'0.000509'
58700;'0.000066';'0.000374'
58710;'0.000267';'0.000366'
58710;'0.000263';'0.000461'
58720;'0.000191';'0.000371'
58720;'0.000200';'0.000355'
58730;'0.000478';'0.000565'
58730;'0.000058';'0.000284'
58740;'0.000139';'0.000361'
58740;'0.000139';'0.000310'
58750;'0.000192';'0.000346'
58750;'0.000174';'0.000412'
58760;'0.000031';'0.000347'
58760;'0.000031';'0.000502'
58770;'0.000191';'0.000369'
58770;'0.000192';'0.000348'
58780;'0.000034';'0.000271'
58780;'0.000034';'0.002263'
58790;'0.000192';'0.000561'
58790;'0.000191';'0.000597'
58800;'0.000035';'0.000339'
58800;'0.000035';'0.000520'
58810;'0.000202';'0.000361'
58810;'0.000192';'0.000353'
58820;'0.000191';'0.000336'
58820;'0.000191';'0.000353'
58830;'0.000192';'0.000786'
58830;'0.000191';'0.000352'
58840;'0.000191';'0.000475'
58840;'0.000192';'0.002052'
58850;'0.000129';'0.000491'
58850;'0.000129';'0.000482'
58860;'0.000088';'0.000554'
58860;'0.000087';'0.001818'
58870;'0.000034';'0.000620'
58870;'0.000078';'0.000522'
58880;'0.000188';'0.000574'
58880;'0.000182';'0.000376'
58890;'0.000227';'0.000361'
58890;'0.000170';'0.001111'
58900;'0.000117';'0.000439'
58900;'0.000082';'0.000381'
58910;'0.000147';'0.000396'
58910;'0.000146';'0.000313'
58920;'0.000192';'0.000359'
58920;'0.000192';'0.000473'
58930;'0.000341';'0.000374'
58930;'0.000415';'0.000370'
58940;'0.000240';'0.000470'
58940;'0.000237';'0.000512'
58950;'0.000021';'0.000391'
58950;'0.000022';'0.000375'
58960;'0.000203';'0.000748'
58960;'0.000194';'0.000493'
58970;'0.000234';'0.000472'
58970;'0.000193';'0.000397'
58980;'0.000193';'0.000568'
58980;'0.000193';'0.000375'
58990;'0.000235';'0.000459'
58990;'0.000235';'0.000971'
59000;'0.000233';'0.000545'
59000;'0.000192';'0.000405'
59010;'0.000233';'0.000457'
59010;'0.000192';'0.001349'
59020;'0.000092';'0.000597'
59020;'0.000937';'0.000474'
59030;'0.000160';'0.000686'
59030;'0.000065';'0.000672'
59040;'0.000059';'0.000421'
59040;'0.000058';'0.000423'
59050;'0.000055';'0.000433'
59050;'0.000054';'0.006092'
59060;'0.000205';'0.000357'
59060;'0.000192';'0.000382'
59070;'0.000015';'0.000391'
59070;'0.000015';'0.000300'
59080;'0.000192';'0.000738'
59080;'0.000196';'0.000618'
59090;'0.000295';'0.000833'
59090;'0.000238';'0.000606'
59100;'0.000137';'0.001154'
59100;'0.000306';'0.000616'
59110;'0.000225';'0.000593'
59110;'0.000181';'0.006079'
59120;'0.000193';'0.000422'
59120;'0.000203';'0.000541'
59130;'0.000235';'0.000516'
59130;'0.000193';'0.000728'
59140;'0.000109';'0.000517'
59140;'0.000061';'0.000472'
59150;'0.000235';'0.000915'
59150;'0.000192';'0.000347'
59160;'0.000050';'0.000369'
59160;'0.000872';'0.000778'
59170;'0.000193';'0.000352'
59170;'0.000193';'0.000340'
59180;'0.000091';'0.000488'
59180;'0.001400';'0.000812'
59190;'0.001558';'0.000485'
59190;'0.000274';'0.000815'
59200;'0.000208';'0.000267'
59200;'0.000132';'0.000478'
59210;'0.000195';'0.000574'
59210;'0.000193';'0.000570'
59220;'0.000062';'0.000505'
59220;'0.000062';'0.000532'
59230;'0.000200';'0.000685'
59230;'0.000192';'0.000367'
59240;'0.000024';'0.000457'
59240;'0.000023';'0.000659'
59250;'0.000160';'0.000311'
59250;'0.000154';'0.000320'
59260;'0.000056';'0.000269'
59260;'0.000056';'0.000426'
59270;'0.000037';'0.000301'
59270;'0.000036';'0.000460'
59280;'0.000204';'0.000346'
59280;'0.000193';'0.000675'
59290;'0.000193';'0.000509'
59290;'0.000199';'0.000506'
59300;'0.000187';'0.000499'
59300;'0.000183';'0.000486'
59310;'0.000242';'0.000573'
59310;'0.000193';'0.000365'
59320;'0.000150';'0.000504'
59320;'0.000194';'0.000320'
59330;'0.000193';'0.000358'
59330;'0.000193';'0.000356'
59340;'0.000047';'0.000350'
59340;'0.000047';'0.000498'
59350;'0.000353';'0.000501'
59350;'0.000282';'0.000570'
59360;'0.000008';'0.000318'
59360;'0.000063';'0.000404'
59370;'0.000374';'0.000833'
59370;'0.000235';'0.000558'
59380;'0.000087';'0.000455'
59380;'0.000088';'0.000459'
59390;'0.000103';'0.000497'
59390;'0.000053';'0.000375'
59400;'0.000139';'0.000385'
59400;'0.000144';'0.000314'
59410;'0.000037';'0.000384'
59410;'0.000037';'0.000396'
59420;'0.000130';'0.000508'
59420;'0.000090';'0.000612'
59430;'0.000071';'0.000373'
59430;'0.000071';'0.000427'
59440;'0.000082';'0.000396'
59440;'0.000041';'0.000432'
59450;'0.000029';'0.000469'
59450;'0.000029';'0.000472'
59460;'0.000235';'0.000437'
59460;'0.000235';'0.000480'
59470;'0.000121';'0.000617'
59470;'0.000129';'0.000753'
59480;'0.000113';'0.000447'
59480;'0.000049';'0.000762'
59490;'0.000076';'0.000474'
59490;'0.000049';'0.000482'
59500;'0.000003';'0.000463'
59500;'0.000003';'0.000503'
59510;'0.000080';'0.000528'
59510;'0.000081';'0.000528'
59520;'0.000196';'0.000343'
59520;'0.000186';'0.000700'
59530;'0.000207';'0.000553'
59530;'0.000241';'0.000852'
59540;'0.000073';'0.000532'
59540;'0.000074';'0.000370'
59550;'0.000085';'0.000461'
59550;'0.000043';'0.000499'
59560;'0.000194';'0.000915'
59560;'0.000306';'0.000671'
59570;'0.000328';'0.000830'
59570;'0.000257';'0.000505'
59580;'0.000195';'0.000345'
59580;'0.000194';'0.000599'
59590;'0.000194';'0.000550'
59590;'0.000193';'0.000614'
59600;'0.000195';'0.007685'
59600;'0.000283';'0.003207'
59610;'0.000017';'0.000389'
59610;'0.000017';'0.000398'
59620;'0.000191';'0.000538'
59620;'0.000191';'0.000446'
59630;'0.000194';'0.000535'
59630;'0.000194';'0.000376'
59640;'0.000098';'0.000393'
59640;'0.000098';'0.000469'
59650;'0.000240';'0.000351'
59650;'0.000495';'0.000487'
59660;'0.000194';'0.000334'
59660;'0.000194';'0.000501'
59670;'0.000153';'0.000331'
59670;'0.000184';'0.000334'
59680;'0.000037';'0.000398'
59680;'0.000037';'0.000396'
59690;'0.000156';'0.000394'
59690;'0.000162';'0.000548'
59700;'0.000194';'0.000378'
59700;'0.000194';'0.000371'
59710;'0.000081';'0.000562'
59710;'0.000081';'0.000394'
59720;'0.000238';'0.000509'
59720;'0.000237';'0.000487'
59730;'0.000158';'0.000327'
59730;'0.000158';'0.000527'
59740;'0.000135';'0.000308'
59740;'0.001111';'0.000572'
59750;'0.000276';'0.000530'
59750;'0.000194';'0.000641'
59760;'0.000201';'0.000384'
59760;'0.000200';'0.001144'
59770;'0.000237';'0.000593'
59770;'0.000195';'0.000500'
59780;'0.000153';'0.000306'
59780;'0.000152';'0.000537'
59790;'0.000019';'0.000403'
59790;'0.000019';'0.000425'
59800;'0.000170';'0.000274'
59800;'0.000128';'0.000306'
59810;'0.000195';'0.000967'
59810;'0.000195';'0.000359'
59820;'0.000080';'0.000410'
59820;'0.000080';'0.000349'
59830;'0.000171';'0.000465'
59830;'0.000968';'0.000455'
59840;'0.000090';'0.000366'
59840;'0.000089';'0.000615'
59850;'0.000063';'0.000508'
59850;'0.000063';'0.001677'
59860;'0.000180';'0.000502'
59860;'0.000198';'0.000952'
59870;'0.000033';'0.000373'
59870;'0.000032';'0.000500'
59880;'0.000098';'0.000599'
59880;'0.000085';'0.000484'
59890;'0.000240';'0.000498'
59890;'0.000195';'0.000560'
59900;'0.000117';'0.000479'
59900;'0.000110';'0.000472'
59910;'0.000013';'0.000422'
59910;'0.000060';'0.000424'
59920;'0.000176';'0.000524'
59920;'0.000176';'0.000364'
59930;'0.000075';'0.000489'
59930;'0.000075';'0.000628'
59940;'0.000195';'0.000531'
59940;'0.000203';'0.000539'
59950;'0.000106';'0.000260'
59950;'0.000102';'0.000458'
59960;'0.000360';'0.000545'
59960;'0.000263';'0.000731'
59970;'0.000005';'0.000537'
59970;'0.000005';'0.001302'
59980;'0.000246';'0.001613'
59980;'0.000239';'0.000733'
59990;'0.000067';'0.000456'
59990;'0.000025';'0.002554'
60000;'0.000058';'0.000374'
60000;'0.000059';'0.000417'
60010;'0.000038';'0.000358'
60010;'0.000039';'0.000440'
60020;'0.000316';'0.000380'
60020;'0.000239';'0.000365'
60030;'0.000175';'0.000291'
60030;'0.000134';'0.000290'
60040;'0.000196';'0.000358'
60040;'0.000202';'0.000341'
60050;'0.000218';'0.000830'
60050;'0.000195';'0.000375'
60060;'0.000039';'0.000368'
60060;'0.000081';'0.000674'
60070;'0.000239';'0.000514'
60070;'0.000206';'0.000523'
60080;'0.000024';'0.000381'
60080;'0.000025';'0.000532'
60090;'0.000056';'0.000388'
60090;'0.000049';'0.000406'
60100;'0.000129';'0.002469'
60100;'0.000130';'0.000558'
60110;'0.000053';'0.000448'
60110;'0.000053';'0.000329'
60120;'0.000013';'0.000697'
60120;'0.000013';'0.000473'
60130;'0.000140';'0.000552'
60130;'0.000141';'0.000303'
60140;'0.000042';'0.000358'
60140;'0.000042';'0.000453'
60150;'0.000196';'0.000360'
60150;'0.000195';'0.000393'
60160;'0.000198';'0.000558'
60160;'0.000208';'0.000500'
60170;'0.000073';'0.000385'
60170;'0.000033';'0.000279'
60180;'0.000196';'0.000372'
60180;'0.000195';'0.000555'
60190;'0.000154';'0.001981'
60190;'0.000153';'0.000329'
60200;'0.000196';'0.000419'
60200;'0.000196';'0.000367'
60210;'0.000267';'0.000495'
60210;'0.000279';'0.002361'
60220;'0.000032';'0.000392'
60220;'0.000020';'0.000493'
60230;'0.000037';'0.000514'
60230;'0.000043';'0.000846'
60240;'0.000098';'0.000480'
60240;'0.000098';'0.000316'
60250;'0.000029';'0.000509'
60250;'0.000029';'0.000516'
60260;'0.000196';'0.000392'
60260;'0.000196';'0.000368'
60270;'0.000197';'0.000339'
60270;'0.000197';'0.000767'
60280;'0.000080';'0.000321'
60280;'0.000080';'0.000282'
60290;'0.000201';'0.000438'
60290;'0.000198';'0.000572'
60300;'0.000239';'0.000540'
60300;'0.000239';'0.000509'
60310;'0.000196';'0.000381'
60310;'0.000203';'0.000464'
60320;'0.000197';'0.000425'
60320;'0.000196';'0.000529'
60330;'0.000197';'0.000367'
60330;'0.000197';'0.000487'
60340;'0.000088';'0.000368'
60340;'0.000088';'0.000383'
60350;'0.000197';'0.000395'
60350;'0.000196';'0.000922'
60360;'0.000339';'0.000370'
60360;'0.000196';'0.000549'
60370;'0.003370';'0.000359'
60370;'0.000196';'0.000390'
60380;'0.000067';'0.000462'
60380;'0.000024';'0.000501'
60390;'0.000028';'0.000449'
60390;'0.000029';'0.000388'
60400;'0.000197';'0.000570'
60400;'0.000197';'0.000376'
60410;'0.000074';'0.000321'
60410;'0.000073';'0.000321'
60420;'0.000197';'0.000364'
60420;'0.000197';'0.000374'
60430;'0.000081';'0.000447'
60430;'0.000081';'0.000354'
60440;'0.000182';'0.000359'
60440;'0.000151';'0.005530'
60450;'0.000219';'0.000403'
60450;'0.000197';'0.000488'
60460;'0.000069';'0.000359'
60460;'0.000069';'0.000602'
60470;'0.000010';'0.000415'
60470;'0.000009';'0.000486'
60480;'0.000238';'0.000348'
60480;'0.000198';'0.000436'
60490;'0.000196';'0.000397'
60490;'0.000202';'0.000391'
60500;'0.000196';'0.000382'
60500;'0.000197';'0.000461'
60510;'0.000033';'0.000494'
60510;'0.000033';'0.000598'
60520;'0.000022';'0.000502'
60520;'0.000066';'0.000467'
60530;'0.000094';'0.000450'
60530;'0.000093';'0.000530'
60540;'0.000085';'0.000529'
60540;'0.000084';'0.000528'
60550;'0.000110';'0.000803'
60550;'0.000110';'0.000390'
60560;'0.000197';'0.001969'
60560;'0.000204';'0.002186'
60570;'0.000208';'0.000487'
60570;'0.000320';'0.002075'
60580;'0.000048';'0.000302'
60580;'0.000047';'0.000829'
60590;'0.000083';'0.000321'
60590;'0.000083';'0.000339'
60600;'0.000067';'0.000574'
60600;'0.000067';'0.000705'
60610;'0.000076';'0.000378'
60610;'0.000075';'0.000591'
